èáà ,ëIéËñº,age,debut_year,tall,weight,pro_year,position,bt,Date,Home Tm,Away Tm,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-05-23,Pittsburgh Pirates,Colorado Rockies,4,4,0,0,0,0,0,0,0,0,0,0,0,.303,.370,.455,.825
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-05-24,Pittsburgh Pirates,Arizona Diamondbacks,4,2,1,1,0,0,0,0,1,1,0,0,0,.306,.376,.456,.832
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-05-25,Pittsburgh Pirates,Arizona Diamondbacks,5,5,1,1,0,0,0,0,0,0,0,0,0,.303,.371,.447,.818
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-05-28,Texas Rangers,Pittsburgh Pirates,4,4,0,2,0,0,0,0,0,2,0,0,0,.308,.374,.449,.823
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-05-29,Texas Rangers,Pittsburgh Pirates,1,1,0,0,0,0,0,0,0,1,0,0,0,.306,.371,.446,.817
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-05-31,Miami Marlins,Pittsburgh Pirates,4,4,0,1,0,0,0,0,0,1,0,0,0,.304,.369,.441,.810
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-01,Miami Marlins,Pittsburgh Pirates,4,3,0,0,0,0,0,0,1,1,0,0,0,.299,.366,.433,.799
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-02,Miami Marlins,Pittsburgh Pirates,2,2,0,1,0,0,0,1,0,0,0,0,0,.301,.368,.434,.802
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-03,Pittsburgh Pirates,Los Angeles Angels,3,3,0,0,0,0,0,0,0,0,0,0,0,.296,.362,.426,.788
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-04,Pittsburgh Pirates,Los Angeles Angels,5,3,0,0,0,0,0,0,2,0,0,0,0,.291,.363,.419,.782
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-05,Pittsburgh Pirates,Los Angeles Angels,1,1,0,0,0,0,0,0,0,0,0,0,0,.289,.361,.416,.777
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-07,Pittsburgh Pirates,New York Mets,4,4,0,2,1,0,0,1,0,2,0,0,0,.294,.364,.424,.788
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-08,Pittsburgh Pirates,New York Mets,4,4,1,2,1,0,0,1,0,0,0,0,0,.298,.366,.431,.797
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-09,Colorado Rockies,Pittsburgh Pirates,5,5,0,1,0,0,0,0,0,1,0,0,0,.296,.362,.425,.787
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-10,Pittsburgh Pirates,St. Louis Cardinals,3,2,0,1,0,0,0,1,1,0,0,0,0,.298,.367,.426,.793
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-11,Pittsburgh Pirates,St. Louis Cardinals,4,3,0,0,0,0,0,0,1,0,0,0,0,.293,.364,.419,.783
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-12,Pittsburgh Pirates,St. Louis Cardinals,4,4,1,0,0,0,0,0,0,1,0,0,0,.287,.358,.410,.768
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-14,New York Mets,Pittsburgh Pirates,4,4,0,0,0,0,0,0,0,1,0,0,0,.281,.351,.402,.753
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-15,New York Mets,Pittsburgh Pirates,4,4,1,3,1,0,0,0,0,0,0,0,0,.291,.358,.414,.772
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-16,New York Mets,Pittsburgh Pirates,2,2,0,0,0,0,0,1,0,1,0,0,0,.288,.355,.410,.765
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-17,Chicago Cubs,Pittsburgh Pirates,4,2,0,0,0,0,0,0,1,2,0,0,1,.285,.358,.406,.764
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-18,Chicago Cubs,Pittsburgh Pirates,1,1,0,0,0,0,0,0,0,0,0,0,0,.284,.356,.404,.760
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-19,Chicago Cubs,Pittsburgh Pirates,3,3,0,0,0,0,0,0,0,0,0,0,0,.280,.352,.398,.750
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-21,Pittsburgh Pirates,San Francisco Giants,5,4,0,1,1,0,0,0,1,0,0,0,0,.279,.353,.400,.753
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-22,Pittsburgh Pirates,San Francisco Giants,5,5,1,1,0,0,1,1,0,2,0,1,0,.277,.350,.409,.759
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-23,Pittsburgh Pirates,San Francisco Giants,4,3,1,1,0,0,0,0,0,1,0,0,1,.278,.352,.408,.760
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-24,Pittsburgh Pirates,Los Angeles Dodgers,4,4,1,1,0,0,0,1,0,1,0,0,0,.278,.350,.405,.755
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-25,Pittsburgh Pirates,Los Angeles Dodgers,3,1,1,0,0,0,0,0,2,0,0,0,0,.276,.354,.404,.758
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-27,Pittsburgh Pirates,Los Angeles Dodgers,1,0,0,0,0,0,0,0,1,0,0,0,0,.276,.357,.404,.761
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-06-28,Seattle Mariners,Pittsburgh Pirates,4,4,0,0,0,0,0,0,0,2,0,0,0,.272,.351,.397,.748
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-01,Oakland Athletics,Pittsburgh Pirates,5,5,0,0,0,0,0,0,0,1,0,0,0,.266,.345,.388,.733
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-03,Oakland Athletics,Pittsburgh Pirates,3,2,0,2,0,0,0,0,0,0,0,0,1,.272,.352,.393,.745
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-04,St. Louis Cardinals,Pittsburgh Pirates,4,3,1,2,1,0,0,1,1,0,0,0,0,.277,.358,.401,.759
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-05,St. Louis Cardinals,Pittsburgh Pirates,3,3,0,0,0,0,0,0,0,0,0,0,0,.273,.354,.396,.750
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-06,St. Louis Cardinals,Pittsburgh Pirates,1,1,0,0,0,0,0,0,0,0,0,0,0,.272,.353,.394,.747
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-07,St. Louis Cardinals,Pittsburgh Pirates,3,3,0,1,0,0,0,0,0,1,0,0,0,.273,.352,.394,.746
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-08,Pittsburgh Pirates,Chicago Cubs,4,4,1,1,0,0,0,1,0,1,0,0,0,.273,.351,.391,.742
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-10,Pittsburgh Pirates,Chicago Cubs,5,5,0,2,0,0,0,1,0,1,0,0,0,.275,.352,.391,.743
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-16,Washington Nationals,Pittsburgh Pirates,4,4,0,1,0,0,0,0,0,1,0,0,0,.275,.350,.389,.739
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-17,Washington Nationals,Pittsburgh Pirates,4,4,0,0,0,0,0,0,0,2,0,0,0,.271,.346,.383,.729
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-19,Pittsburgh Pirates,Milwaukee Brewers,4,4,0,0,0,0,0,0,0,2,0,0,0,.267,.341,.378,.719
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-20,Pittsburgh Pirates,Milwaukee Brewers,1,1,0,0,0,0,0,0,0,1,0,0,0,.266,.340,.376,.716
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-21,Pittsburgh Pirates,Milwaukee Brewers,3,3,0,1,1,0,0,0,0,0,0,0,0,.266,.340,.380,.720
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-22,Pittsburgh Pirates,Philadelphia Phillies,3,3,0,2,1,0,0,0,0,0,0,1,0,.271,.343,.386,.729
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-23,Pittsburgh Pirates,Philadelphia Phillies,4,3,1,0,0,0,0,0,1,0,0,0,0,.268,.342,.382,.724
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-24,Pittsburgh Pirates,Philadelphia Phillies,4,3,0,0,0,0,0,0,1,2,0,0,0,.265,.341,.378,.719
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-26,Pittsburgh Pirates,Seattle Mariners,3,3,0,0,0,0,0,0,0,1,0,0,0,.262,.338,.374,.712
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-29,Milwaukee Brewers,Pittsburgh Pirates,4,3,0,0,0,0,0,0,1,2,0,0,0,.260,.336,.370,.706
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-30,Milwaukee Brewers,Pittsburgh Pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,.260,.336,.370,.706
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-07-31,Milwaukee Brewers,Pittsburgh Pirates,3,3,0,0,0,0,0,1,0,0,0,0,0,.257,.333,.366,.699
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-02,Atlanta Braves,Pittsburgh Pirates,4,3,1,0,0,0,0,0,1,1,0,0,0,.254,.332,.363,.695
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-04,Atlanta Braves,Pittsburgh Pirates,1,1,0,0,0,0,0,0,0,0,0,0,0,.253,.331,.361,.692
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-05,Pittsburgh Pirates,Cincinnati Reds,3,3,1,1,1,0,0,0,0,0,0,0,0,.254,.331,.365,.696
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-06,Pittsburgh Pirates,Cincinnati Reds,3,2,0,1,0,0,0,1,0,0,0,1,1,.256,.334,.365,.699
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-07,Pittsburgh Pirates,Cincinnati Reds,4,3,0,0,0,0,0,0,1,2,0,0,0,.253,.333,.362,.695
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-09,Pittsburgh Pirates,San Diego Padres,3,2,0,1,0,0,0,0,1,0,0,0,0,.255,.336,.363,.699
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-12,Los Angeles Dodgers,Pittsburgh Pirates,1,1,0,0,0,0,0,0,0,0,0,0,0,.254,.335,.362,.697
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-13,Los Angeles Dodgers,Pittsburgh Pirates,3,2,0,0,0,0,0,1,1,0,0,0,0,.252,.335,.359,.694
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-15,San Francisco Giants,Pittsburgh Pirates,1,0,1,0,0,0,0,0,1,0,0,0,0,.252,.337,.359,.696
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-16,San Francisco Giants,Pittsburgh Pirates,4,4,0,1,1,0,0,1,0,1,0,0,0,.252,.336,.361,.697
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-17,San Francisco Giants,Pittsburgh Pirates,4,2,1,1,1,0,0,0,2,1,0,0,0,.254,.341,.365,.706
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-19,Pittsburgh Pirates,Miami Marlins,1,1,0,1,0,0,0,0,0,0,0,0,0,.256,.343,.367,.710
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-20,Pittsburgh Pirates,Miami Marlins,2,1,0,0,0,0,0,0,1,0,0,0,0,.256,.343,.366,.709
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-21,Pittsburgh Pirates,Miami Marlins,1,1,0,0,0,0,0,0,0,1,0,0,0,.255,.343,.365,.708
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-24,Pittsburgh Pirates,Houston Astros,1,1,1,1,0,0,0,0,0,0,0,0,0,.257,.344,.367,.711
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-25,Milwaukee Brewers,Pittsburgh Pirates,1,1,1,1,0,0,0,0,0,0,0,0,0,.259,.346,.369,.715
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-27,Milwaukee Brewers,Pittsburgh Pirates,1,1,1,1,0,0,0,1,0,0,0,0,0,.262,.348,.371,.719
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-28,Milwaukee Brewers,Pittsburgh Pirates,4,4,1,1,0,0,1,1,0,1,0,0,0,.262,.347,.378,.725
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-29,Chicago Cubs,Pittsburgh Pirates,1,1,0,0,0,0,0,0,0,0,0,0,0,.261,.346,.377,.723
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-08-30,Chicago Cubs,Pittsburgh Pirates,1,1,0,1,1,0,0,0,0,0,0,0,0,.263,.348,.382,.730
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-03,Pittsburgh Pirates,Milwaukee Brewers,1,1,0,1,0,0,0,1,0,0,0,0,0,.265,.349,.384,.733
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-04,Pittsburgh Pirates,Milwaukee Brewers,4,4,0,1,1,0,0,0,0,0,0,0,0,.265,.348,.386,.734
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-05,Pittsburgh Pirates,St. Louis Cardinals,2,1,0,0,0,0,0,0,1,1,0,0,0,.264,.349,.384,.733
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-06,Pittsburgh Pirates,St. Louis Cardinals,3,3,0,1,0,0,0,1,0,0,0,0,0,.265,.349,.384,.733
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-07,Pittsburgh Pirates,St. Louis Cardinals,1,1,0,0,0,0,0,0,0,0,0,0,0,.264,.348,.383,.731
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-09,Pittsburgh Pirates,Cincinnati Reds,1,1,0,1,0,0,0,0,0,0,0,0,0,.266,.350,.385,.735
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-10,Pittsburgh Pirates,Cincinnati Reds,3,2,0,0,0,0,0,0,1,1,0,0,0,.265,.350,.382,.732
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-11,Pittsburgh Pirates,Cincinnati Reds,1,1,0,0,0,0,0,0,0,1,0,0,0,.264,.349,.381,.730
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-12,Philadelphia Phillies,Pittsburgh Pirates,2,2,0,0,0,0,0,0,0,0,0,0,0,.262,.347,.379,.726
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-13,Philadelphia Phillies,Pittsburgh Pirates,0,0,0,0,0,0,0,0,0,0,0,0,0,.262,.347,.379,.726
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-14,Philadelphia Phillies,Pittsburgh Pirates,1,1,0,0,0,0,0,0,0,0,0,0,0,.262,.346,.378,.724
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-15,Philadelphia Phillies,Pittsburgh Pirates,4,4,1,1,0,0,1,1,0,0,0,0,0,.261,.345,.385,.730
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-16,Cincinnati Reds,Pittsburgh Pirates,3,3,1,1,1,0,0,0,0,1,0,0,0,.262,.345,.387,.732
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-17,Cincinnati Reds,Pittsburgh Pirates,1,0,0,0,0,0,0,0,1,0,0,0,0,.262,.347,.387,.734
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-18,Cincinnati Reds,Pittsburgh Pirates,2,2,0,1,1,0,0,1,0,1,0,0,0,.263,.348,.391,.739
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-23,Pittsburgh Pirates,Washington Nationals,0,0,0,0,0,0,0,0,0,0,0,0,0,.263,.348,.391,.739
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-24,Pittsburgh Pirates,Washington Nationals,4,4,0,1,0,0,0,0,0,0,0,0,0,.263,.347,.389,.736
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-25,Pittsburgh Pirates,Washington Nationals,3,2,1,0,0,0,0,0,1,2,0,0,0,.262,.346,.387,.733
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-26,Pittsburgh Pirates,Chicago Cubs,5,5,0,1,1,0,0,0,0,3,0,0,0,.261,.345,.387,.732
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-27,Pittsburgh Pirates,Chicago Cubs,3,3,0,0,0,0,0,0,0,1,0,0,0,.259,.342,.384,.726
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-28,Pittsburgh Pirates,Chicago Cubs,4,4,2,4,1,1,1,5,0,0,0,0,0,.267,.348,.407,.755
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-09-30,St. Louis Cardinals,Pittsburgh Pirates,4,4,0,1,0,0,0,0,0,1,0,0,0,.267,.348,.405,.753
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-10-01,St. Louis Cardinals,Pittsburgh Pirates,3,2,0,0,0,0,0,0,1,2,0,0,0,.265,.347,.403,.750
82,John Jaso,32, 9/06/2008,187.96,91.62720000000002,2003,C,L/R,2016-10-02,St. Louis Cardinals,Pittsburgh Pirates,5,3,2,2,0,0,1,2,2,0,0,0,0,.268,.353,.413,.766
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-04,San Diego Padres,Los Angeles Dodgers,4,4,0,1,0,0,0,0,0,1,0,0,0,.250,.250,.250,.500
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-05,San Diego Padres,Los Angeles Dodgers,4,4,0,1,0,0,0,0,0,1,0,0,0,.250,.250,.250,.500
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-06,San Diego Padres,Los Angeles Dodgers,4,4,0,1,0,0,0,0,0,0,0,0,0,.250,.250,.250,.500
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-08,Colorado Rockies,San Diego Padres,6,5,2,2,0,0,0,1,1,0,1,0,0,.294,.333,.294,.627
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-09,Colorado Rockies,San Diego Padres,6,5,2,2,1,0,0,3,1,2,0,0,0,.318,.375,.364,.739
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-10,Colorado Rockies,San Diego Padres,4,4,1,1,0,0,0,0,0,1,0,0,0,.308,.357,.346,.703
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-11,Philadelphia Phillies,San Diego Padres,4,4,0,1,1,0,0,1,0,1,0,0,0,.300,.344,.367,.711
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-12,Philadelphia Phillies,San Diego Padres,4,3,0,1,1,0,0,0,1,1,0,0,0,.303,.361,.394,.755
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-13,Philadelphia Phillies,San Diego Padres,4,4,0,0,0,0,0,0,0,2,0,0,0,.270,.325,.351,.676
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-14,Philadelphia Phillies,San Diego Padres,4,4,0,0,0,0,0,0,0,3,0,0,0,.244,.295,.317,.612
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-15,San Diego Padres,Arizona Diamondbacks,5,5,0,0,0,0,0,0,0,1,0,0,0,.217,.265,.283,.548
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-16,San Diego Padres,Arizona Diamondbacks,7,6,0,1,0,0,0,1,1,1,0,0,0,.212,.268,.269,.537
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-19,San Diego Padres,Pittsburgh Pirates,5,4,0,3,0,0,0,0,1,0,0,0,0,.250,.311,.304,.615
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-20,San Diego Padres,Pittsburgh Pirates,5,4,0,2,0,0,0,1,1,1,0,0,0,.267,.333,.317,.650
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-21,San Diego Padres,Pittsburgh Pirates,4,4,0,2,0,0,0,1,0,1,0,0,0,.281,.343,.328,.671
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-22,San Diego Padres,St. Louis Cardinals,4,4,1,1,0,0,0,0,0,0,0,0,0,.279,.338,.324,.662
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-23,San Diego Padres,St. Louis Cardinals,4,3,0,1,0,0,0,0,1,1,0,0,0,.282,.346,.324,.670
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-24,San Diego Padres,St. Louis Cardinals,5,5,1,0,0,0,0,0,0,1,0,0,0,.263,.325,.303,.628
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-25,San Francisco Giants,San Diego Padres,5,4,0,1,0,0,0,1,1,1,0,0,0,.263,.330,.300,.630
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-26,San Francisco Giants,San Diego Padres,4,4,0,1,1,0,0,0,0,2,0,0,0,.262,.326,.310,.636
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-27,San Francisco Giants,San Diego Padres,3,3,1,1,0,0,0,0,0,1,0,0,0,.264,.326,.310,.636
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-29,Los Angeles Dodgers,San Diego Padres,5,4,1,2,0,0,0,0,1,1,0,0,0,.275,.340,.319,.659
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-04-30,Los Angeles Dodgers,San Diego Padres,5,5,1,1,1,0,0,0,0,1,0,0,0,.271,.333,.323,.656
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-01,Los Angeles Dodgers,San Diego Padres,4,4,0,0,0,0,0,0,0,4,0,0,0,.260,.321,.310,.631
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-02,San Diego Padres,Colorado Rockies,4,4,1,2,0,0,0,0,0,1,0,0,0,.269,.327,.317,.644
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-03,San Diego Padres,Colorado Rockies,4,3,2,1,1,0,0,0,0,1,0,0,1,.271,.333,.327,.660
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-04,San Diego Padres,Colorado Rockies,4,4,0,0,0,0,0,0,0,0,0,0,0,.261,.322,.315,.637
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-05,San Diego Padres,New York Mets,4,4,0,1,1,0,0,0,0,0,0,0,0,.261,.320,.322,.642
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-06,San Diego Padres,New York Mets,4,4,1,3,1,0,0,1,0,1,0,0,0,.277,.333,.345,.678
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-07,San Diego Padres,New York Mets,4,4,1,1,0,0,1,3,0,1,0,0,0,.276,.331,.366,.697
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-08,San Diego Padres,New York Mets,4,4,0,2,1,0,0,0,0,1,0,0,0,.283,.336,.378,.714
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-10,Chicago Cubs,San Diego Padres,5,4,0,2,1,0,0,1,0,0,0,0,1,.290,.345,.389,.734
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-11,Chicago Cubs,San Diego Padres,2,1,0,0,0,0,0,0,1,0,0,0,0,.288,.347,.386,.733
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-11,Chicago Cubs,San Diego Padres,4,4,0,0,0,0,0,0,0,2,0,0,0,.279,.338,.375,.713
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-12,Milwaukee Brewers,San Diego Padres,4,3,0,1,0,0,0,0,1,0,0,0,0,.281,.342,.374,.716
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-13,Milwaukee Brewers,San Diego Padres,4,4,0,1,0,0,0,0,0,0,1,0,0,.280,.340,.371,.711
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-14,Milwaukee Brewers,San Diego Padres,0,0,0,0,0,0,0,0,0,0,0,0,0,.280,.340,.371,.711
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-18,San Diego Padres,San Francisco Giants,1,1,0,0,0,0,0,0,0,0,0,0,0,.278,.338,.368,.706
83,Jon Jay,31, 4/26/2010,180.34,90.72,2006,CF,L/L,2016-05-19,San Diego Padres,San Francisco Giants,4,4,0,2,1,0,0,0,0,0,0,0,0,.284,.342,.378,.720
